https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1584187200,2020-03-14 12:00:00,BTC/USD,5479.19,5479.19,5324.51,5430.0,6342485.17,1179.56
1584183600,2020-03-14 11:00:00,BTC/USD,5405.0,5516.0,5380.0,5479.19,4798249.33,878.83
1584180000,2020-03-14 10:00:00,BTC/USD,5259.5,5429.8,5207.6,5405.0,5196605.71,976.13
1584176400,2020-03-14 09:00:00,BTC/USD,5372.2,5387.3,5220.6,5259.5,3563056.37,671.86
1584172800,2020-03-14 08:00:00,BTC/USD,5529.4,5534.1,5305.0,5372.2,4552956.52,849.39
1584169200,2020-03-14 07:00:00,BTC/USD,5453.9,5546.6,5421.7,5529.4,1649830.13,301.45
1584165600,2020-03-14 06:00:00,BTC/USD,5460.1,5498.2,5411.7,5453.9,1339998.24,245.48
1584162000,2020-03-14 05:00:00,BTC/USD,5537.2,5572.7,5449.0,5460.1,1387652.64,252.73
1584158400,2020-03-14 04:00:00,BTC/USD,5602.9,5602.9,5475.0,5537.2,2783004.59,503.37
1584154800,2020-03-14 03:00:00,BTC/USD,5582.2,5682.4,5555.75,5602.9,4632889.11,824.76
1584151200,2020-03-14 02:00:00,BTC/USD,5516.5,5603.8,5419.9,5582.2,3759666.39,683.42
1584147600,2020-03-14 01:00:00,BTC/USD,5487.2,5540.0,5350.4,5516.5,3639000.99,669.65
1584144000,2020-03-14 00:00:00,BTC/USD,5620.9,5624.6,5415.5,5487.2,3641516.01,661.16
1584140400,2020-03-13 23:00:00,BTC/USD,5626.2,5733.2,5465.0,5625.7,9489261.92,1685.99
1584136800,2020-03-13 22:00:00,BTC/USD,5528.3,5658.1,5477.7,5626.2,4075755.51,731.94
1584133200,2020-03-13 21:00:00,BTC/USD,5398.6,5642.0,5390.4,5528.3,7454747.02,1351.84
1584129600,2020-03-13 20:00:00,BTC/USD,5416.3,5552.1,5251.7,5398.6,10798243.76,1987.6
1584126000,2020-03-13 19:00:00,BTC/USD,5004.7,5555.0,4876.5,5416.3,18590243.57,3587.64
1584122400,2020-03-13 18:00:00,BTC/USD,5192.34,5192.4,4820.9,5004.7,13635867.77,2723.83
1584118800,2020-03-13 17:00:00,BTC/USD,5200.0,5337.0,5116.8,5192.34,7608997.97,1466.29
1584115200,2020-03-13 16:00:00,BTC/USD,5236.6,5408.0,5076.5,5200.0,10416603.54,1988.92
1584111600,2020-03-13 15:00:00,BTC/USD,5452.0,5487.2,4976.9,5236.6,25699630.82,4927.61
1584108000,2020-03-13 14:00:00,BTC/USD,5674.5,5881.4,5350.4,5452.0,14840279.94,2611.32
1584104400,2020-03-13 13:00:00,BTC/USD,5585.48,5973.3,5524.1,5674.5,17271743.28,2989.1
1584100800,2020-03-13 12:00:00,BTC/USD,5483.0,5766.3,5386.9,5585.48,8350026.83,1489.56
1584097200,2020-03-13 11:00:00,BTC/USD,5616.3,5629.97,5322.35,5483.0,16956024.55,3082.84
1584093600,2020-03-13 10:00:00,BTC/USD,5694.3,5770.0,5528.56,5616.3,16360393.03,2896.48
1584090000,2020-03-13 09:00:00,BTC/USD,5377.9,5767.0,5365.18,5694.3,12209216.15,2179.89
1584086400,2020-03-13 08:00:00,BTC/USD,5450.7,5702.0,5179.68,5377.9,17440531.06,3181.22
1584082800,2020-03-13 07:00:00,BTC/USD,5333.3,5500.0,5125.8,5450.7,13804295.0,2608.44
1584079200,2020-03-13 06:00:00,BTC/USD,5045.0,5350.0,4937.9,5333.3,11424904.38,2230.2
1584075600,2020-03-13 05:00:00,BTC/USD,4866.6,5393.0,4866.6,5045.0,25550265.57,4974.49
1584072000,2020-03-13 04:00:00,BTC/USD,5340.8,5340.8,4737.0,4866.6,21953304.48,4339.42
1584068400,2020-03-13 03:00:00,BTC/USD,5159.2,5649.0,5098.3,5340.8,55839001.38,10426.23
1584064800,2020-03-13 02:00:00,BTC/USD,4304.0,5589.0,4000.0,5159.2,97361232.62,20381.69
1584061200,2020-03-13 01:00:00,BTC/USD,4777.04,4900.0,4250.0,4304.0,39067063.48,8454.8
1584057600,2020-03-13 00:00:00,BTC/USD,4873.1,5115.5,4633.3,4777.04,50940928.14,10462.79
1584054000,2020-03-12 23:00:00,BTC/USD,5827.2,5829.9,4607.7,4873.1,119564882.29,23970.39
1584050400,2020-03-12 22:00:00,BTC/USD,5843.3,5966.3,5744.0,5827.2,13863378.3,2368.6
1584046800,2020-03-12 21:00:00,BTC/USD,5763.9,5915.0,5593.0,5843.3,19632458.0,3442.18
1584043200,2020-03-12 20:00:00,BTC/USD,6054.8,6078.7,5631.8,5763.9,22002981.72,3772.5
1584039600,2020-03-12 19:00:00,BTC/USD,6010.9,6115.7,6007.4,6054.8,3362780.04,554.64
1584036000,2020-03-12 18:00:00,BTC/USD,6138.9,6171.0,6000.2,6010.9,6711711.39,1103.79
1584032400,2020-03-12 17:00:00,BTC/USD,6124.0,6270.0,6086.1,6138.9,9492468.4,1542.05
1584028800,2020-03-12 16:00:00,BTC/USD,6167.6,6226.1,5995.0,6124.0,11843053.48,1946.01
1584025200,2020-03-12 15:00:00,BTC/USD,6134.1,6201.3,6075.99,6167.6,9471218.01,1544.56
1584021600,2020-03-12 14:00:00,BTC/USD,6022.58,6226.9,5951.4,6134.1,27790473.57,4550.15
1584018000,2020-03-12 13:00:00,BTC/USD,6071.1,6125.0,5786.7,6022.58,35111478.21,5868.21
1584014400,2020-03-12 12:00:00,BTC/USD,6072.9,6315.0,5914.8,6071.1,54467955.01,8942.39
1584010800,2020-03-12 11:00:00,BTC/USD,6105.1,6500.0,5755.1,6072.9,148625217.56,24104.17
1584007200,2020-03-12 10:00:00,BTC/USD,7380.7,7399.34,5683.0,6105.1,141790199.29,21706.33
1584003600,2020-03-12 09:00:00,BTC/USD,7403.82,7411.3,7380.0,7380.7,3214032.82,434.72
1584000000,2020-03-12 08:00:00,BTC/USD,7422.5,7500.0,7350.0,7403.82,8753962.28,1179.64
1583996400,2020-03-12 07:00:00,BTC/USD,7534.5,7535.9,7362.8,7422.5,19750129.9,2659.44
1583992800,2020-03-12 06:00:00,BTC/USD,7681.35,7683.5,7489.1,7534.5,11699941.14,1549.21
1583989200,2020-03-12 05:00:00,BTC/USD,7661.92,7687.8,7636.4,7681.35,1634102.74,213.33
1583985600,2020-03-12 04:00:00,BTC/USD,7691.7,7691.7,7611.6,7661.92,4532510.64,593.8
1583982000,2020-03-12 03:00:00,BTC/USD,7677.4,7727.2,7635.0,7691.7,2269323.85,295.62
1583978400,2020-03-12 02:00:00,BTC/USD,7749.6,7788.7,7634.6,7677.4,14789046.93,1919.07
1583974800,2020-03-12 01:00:00,BTC/USD,7959.2,7990.0,7749.5,7749.6,6974355.71,890.38
1583971200,2020-03-12 00:00:00,BTC/USD,7969.6,8001.7,7933.24,7959.2,541840.64,68.01
1583967600,2020-03-11 23:00:00,BTC/USD,7994.2,8016.0,7937.5,7969.6,3016045.55,378.71
1583964000,2020-03-11 22:00:00,BTC/USD,7845.6,8034.6,7845.5,7994.2,4710623.05,591.11
1583960400,2020-03-11 21:00:00,BTC/USD,7897.1,7910.7,7836.1,7845.6,1444613.69,183.77
1583956800,2020-03-11 20:00:00,BTC/USD,7866.8,7929.8,7859.06,7897.1,2780712.31,352.16
1583953200,2020-03-11 19:00:00,BTC/USD,7835.04,7875.0,7788.0,7866.8,2971893.76,379.28
1583949600,2020-03-11 18:00:00,BTC/USD,7700.68,7850.5,7634.8,7835.04,11910587.25,1539.25
1583946000,2020-03-11 17:00:00,BTC/USD,7793.2,7793.4,7681.4,7700.68,12796685.03,1657.0
1583942400,2020-03-11 16:00:00,BTC/USD,7803.51,7850.0,7776.0,7793.2,4510880.69,578.41
1583938800,2020-03-11 15:00:00,BTC/USD,7827.15,7856.48,7776.1,7803.51,2167598.79,277.67
1583935200,2020-03-11 14:00:00,BTC/USD,7876.6,7888.76,7816.4,7827.15,1253862.34,159.53
1583931600,2020-03-11 13:00:00,BTC/USD,7878.6,7921.3,7870.8,7876.6,2126647.02,269.25
1583928000,2020-03-11 12:00:00,BTC/USD,7860.2,7886.2,7840.0,7878.6,746387.56,94.93
1583924400,2020-03-11 11:00:00,BTC/USD,7873.8,7890.0,7842.5,7860.2,1019136.15,129.51
1583920800,2020-03-11 10:00:00,BTC/USD,7853.1,7890.0,7800.3,7873.8,4673468.4,597.18
1583917200,2020-03-11 09:00:00,BTC/USD,7862.2,7873.3,7838.0,7853.1,795314.31,101.3
1583913600,2020-03-11 08:00:00,BTC/USD,7890.9,7955.1,7835.7,7862.2,10188944.15,1293.0
1583910000,2020-03-11 07:00:00,BTC/USD,7864.6,7898.2,7861.1,7890.9,2267307.58,287.96
1583906400,2020-03-11 06:00:00,BTC/USD,7879.2,7910.7,7864.6,7864.6,5433759.5,688.43
1583902800,2020-03-11 05:00:00,BTC/USD,7926.8,7937.9,7866.9,7879.2,5466372.09,692.83
1583899200,2020-03-11 04:00:00,BTC/USD,7947.55,7972.4,7926.8,7926.8,488081.96,61.39
1583895600,2020-03-11 03:00:00,BTC/USD,7924.2,7960.4,7910.0,7947.55,1700525.48,214.19
1583892000,2020-03-11 02:00:00,BTC/USD,7948.0,7964.0,7908.1,7924.2,1541653.05,194.53
1583888400,2020-03-11 01:00:00,BTC/USD,7971.6,7985.0,7925.4,7948.0,601493.11,75.68
1583884800,2020-03-11 00:00:00,BTC/USD,7913.8,7972.5,7904.0,7971.6,1416916.92,178.79
1583881200,2020-03-10 23:00:00,BTC/USD,7985.8,7985.8,7909.8,7913.8,3314177.54,417.5
1583877600,2020-03-10 22:00:00,BTC/USD,7987.1,8039.0,7974.56,7985.8,1140060.43,142.4
1583874000,2020-03-10 21:00:00,BTC/USD,8017.95,8060.0,7970.7,7987.1,1083178.57,135.04
1583870400,2020-03-10 20:00:00,BTC/USD,8014.8,8062.7,7941.6,8017.95,1658999.22,207.31
1583866800,2020-03-10 19:00:00,BTC/USD,7898.2,8015.2,7874.9,8014.8,1045080.4,131.46
1583863200,2020-03-10 18:00:00,BTC/USD,7900.2,7917.9,7829.7,7898.2,3784177.66,479.79
1583859600,2020-03-10 17:00:00,BTC/USD,7870.49,7939.8,7853.6,7900.2,3984261.53,504.29
1583856000,2020-03-10 16:00:00,BTC/USD,7804.8,7887.2,7779.0,7870.49,2475105.16,315.57
1583852400,2020-03-10 15:00:00,BTC/USD,8067.8,8075.0,7776.6,7804.8,20130588.99,2536.87
1583848800,2020-03-10 14:00:00,BTC/USD,8098.9,8136.0,8067.8,8067.8,3673207.31,454.01
1583845200,2020-03-10 13:00:00,BTC/USD,8171.9,8180.0,8056.0,8098.9,4822388.62,593.79
1583841600,2020-03-10 12:00:00,BTC/USD,8096.7,8174.5,8096.1,8171.9,4248622.53,522.14
1583838000,2020-03-10 11:00:00,BTC/USD,8064.6,8128.3,8064.5,8096.7,7119422.32,878.71
1583834400,2020-03-10 10:00:00,BTC/USD,7906.0,8085.0,7905.1,8064.6,9852845.78,1227.32
1583830800,2020-03-10 09:00:00,BTC/USD,7928.5,7928.6,7905.0,7906.0,697481.87,88.14
1583827200,2020-03-10 08:00:00,BTC/USD,7930.5,7959.2,7917.72,7928.5,836069.18,105.34
1583823600,2020-03-10 07:00:00,BTC/USD,7948.0,7948.0,7891.9,7930.5,1107246.15,139.76
1583820000,2020-03-10 06:00:00,BTC/USD,7968.3,7980.2,7940.5,7948.0,585769.87,73.6
1583816400,2020-03-10 05:00:00,BTC/USD,7962.0,7974.0,7935.5,7968.3,1056470.55,132.73
1583812800,2020-03-10 04:00:00,BTC/USD,7940.7,7978.9,7940.7,7962.0,533537.09,67.05
1583809200,2020-03-10 03:00:00,BTC/USD,7888.02,7946.3,7887.0,7940.7,1585113.94,200.09
1583805600,2020-03-10 02:00:00,BTC/USD,7927.7,7954.7,7865.8,7888.02,1787689.47,225.79
1583802000,2020-03-10 01:00:00,BTC/USD,7973.1,7991.6,7918.6,7927.7,1480109.89,185.92
1583798400,2020-03-10 00:00:00,BTC/USD,7967.3,7979.8,7927.5,7973.1,3262130.11,409.86
1583794800,2020-03-09 23:00:00,BTC/USD,7916.06,7973.8,7881.5,7967.3,3807760.47,480.11
1583791200,2020-03-09 22:00:00,BTC/USD,7863.0,7919.9,7862.9,7916.06,1211956.55,153.4
1583787600,2020-03-09 21:00:00,BTC/USD,7893.8,7915.3,7855.7,7863.0,1172142.06,148.57
1583784000,2020-03-09 20:00:00,BTC/USD,7880.9,7920.0,7832.9,7893.8,2503759.46,317.65
1583780400,2020-03-09 19:00:00,BTC/USD,7787.5,7920.0,7787.5,7880.9,8453757.5,1072.98
1583776800,2020-03-09 18:00:00,BTC/USD,7767.2,7818.4,7764.4,7787.5,2074551.79,266.28
1583773200,2020-03-09 17:00:00,BTC/USD,7829.1,7835.5,7752.5,7767.2,3785677.15,486.19
1583769600,2020-03-09 16:00:00,BTC/USD,7794.2,7915.1,7733.8,7829.1,7406897.43,945.93
1583766000,2020-03-09 15:00:00,BTC/USD,7776.9,7829.7,7700.0,7794.2,20772961.09,2684.74
1583762400,2020-03-09 14:00:00,BTC/USD,7846.8,7885.0,7752.9,7776.9,8333103.11,1068.35
1583758800,2020-03-09 13:00:00,BTC/USD,7926.46,7930.0,7766.0,7846.8,16757508.81,2144.17
1583755200,2020-03-09 12:00:00,BTC/USD,7853.2,7968.4,7823.4,7926.46,4075499.27,516.12
1583751600,2020-03-09 11:00:00,BTC/USD,7935.4,7938.1,7814.9,7853.2,6072814.55,772.88
1583748000,2020-03-09 10:00:00,BTC/USD,7940.03,7976.8,7934.0,7935.4,1742914.85,219.19
1583744400,2020-03-09 09:00:00,BTC/USD,8019.56,8019.6,7940.03,7940.03,2364999.01,296.46
1583740800,2020-03-09 08:00:00,BTC/USD,7950.4,8037.8,7950.0,8019.56,2927309.91,365.64
1583737200,2020-03-09 07:00:00,BTC/USD,7916.4,7975.0,7916.4,7950.4,2693361.52,338.56
1583733600,2020-03-09 06:00:00,BTC/USD,7968.14,8059.9,7904.8,7916.4,4080918.77,511.79
1583730000,2020-03-09 05:00:00,BTC/USD,7904.8,8006.0,7729.7,7968.14,22059240.59,2807.34
1583726400,2020-03-09 04:00:00,BTC/USD,8105.96,8105.96,7878.3,7904.8,35749650.06,4491.78
1583722800,2020-03-09 03:00:00,BTC/USD,8068.9,8145.7,8051.9,8105.96,6224276.25,769.79
1583719200,2020-03-09 02:00:00,BTC/USD,8132.7,8137.8,8068.0,8068.9,3516371.66,433.92
1583715600,2020-03-09 01:00:00,BTC/USD,8122.95,8180.6,8092.3,8132.7,2837899.53,348.7
1583712000,2020-03-09 00:00:00,BTC/USD,8074.0,8215.0,8068.0,8122.95,7450505.9,917.97
1583708400,2020-03-08 23:00:00,BTC/USD,8213.8,8287.21,8043.2,8074.0,32968761.76,4048.09
1583704800,2020-03-08 22:00:00,BTC/USD,8293.1,8313.0,8213.8,8213.8,9607604.42,1166.19
1583701200,2020-03-08 21:00:00,BTC/USD,8313.0,8329.84,8255.0,8293.1,3583846.87,432.3
1583697600,2020-03-08 20:00:00,BTC/USD,8339.82,8352.5,8313.0,8313.0,2241103.82,268.73
1583694000,2020-03-08 19:00:00,BTC/USD,8339.9,8345.0,8325.0,8339.82,2727101.71,327.22
1583690400,2020-03-08 18:00:00,BTC/USD,8376.84,8385.9,8333.4,8339.9,5656392.31,676.49
1583686800,2020-03-08 17:00:00,BTC/USD,8328.1,8405.9,8295.02,8376.84,4831942.96,577.85
1583683200,2020-03-08 16:00:00,BTC/USD,8440.2,8440.3,8241.4,8328.1,52520825.59,6307.04
1583679600,2020-03-08 15:00:00,BTC/USD,8614.7,8636.0,8421.6,8440.2,51309527.36,6033.65
1583676000,2020-03-08 14:00:00,BTC/USD,8697.9,8707.2,8611.4,8614.7,15624160.78,1806.17
1583672400,2020-03-08 13:00:00,BTC/USD,8717.0,8734.4,8677.4,8697.9,8907094.66,1024.29
1583668800,2020-03-08 12:00:00,BTC/USD,8780.99,8781.2,8706.1,8717.0,3675881.82,421.55
1583665200,2020-03-08 11:00:00,BTC/USD,8761.94,8786.7,8755.0,8780.99,853497.6,97.33
1583661600,2020-03-08 10:00:00,BTC/USD,8747.0,8767.0,8719.9,8761.94,3435569.8,393.05
1583658000,2020-03-08 09:00:00,BTC/USD,8758.2,8772.3,8744.7,8747.0,537575.04,61.36
1583654400,2020-03-08 08:00:00,BTC/USD,8772.8,8772.8,8754.2,8758.2,736926.15,84.1
1583650800,2020-03-08 07:00:00,BTC/USD,8755.8,8783.0,8755.8,8772.8,745297.22,84.94
1583647200,2020-03-08 06:00:00,BTC/USD,8761.1,8765.1,8735.0,8755.8,1828777.09,208.95
1583643600,2020-03-08 05:00:00,BTC/USD,8768.48,8771.6,8761.0,8761.1,368661.18,42.06
1583640000,2020-03-08 04:00:00,BTC/USD,8773.3,8776.7,8755.1,8768.48,583628.02,66.58
1583636400,2020-03-08 03:00:00,BTC/USD,8758.0,8786.5,8750.0,8773.3,3767086.73,429.53
1583632800,2020-03-08 02:00:00,BTC/USD,8788.0,8803.6,8755.0,8758.0,856743.54,97.64
1583629200,2020-03-08 01:00:00,BTC/USD,8814.1,8825.04,8788.0,8788.0,1402782.17,159.29
1583625600,2020-03-08 00:00:00,BTC/USD,8919.0,8919.0,8755.0,8814.1,6860886.03,777.62
1583622000,2020-03-07 23:00:00,BTC/USD,8953.02,8953.1,8905.3,8919.0,1542033.65,172.53
1583618400,2020-03-07 22:00:00,BTC/USD,8920.0,8960.1,8920.0,8953.02,1464996.17,163.78
1583614800,2020-03-07 21:00:00,BTC/USD,8915.3,8926.3,8903.3,8920.0,446196.39,50.05
1583611200,2020-03-07 20:00:00,BTC/USD,8919.9,8928.2,8901.0,8915.3,622126.6,69.81
1583607600,2020-03-07 19:00:00,BTC/USD,8913.2,8939.8,8894.72,8919.9,1388021.53,155.61
1583604000,2020-03-07 18:00:00,BTC/USD,8957.9,8957.9,8867.4,8913.2,3488802.24,391.72
1583600400,2020-03-07 17:00:00,BTC/USD,9076.2,9076.2,8882.82,8957.9,14007288.47,1561.83
1583596800,2020-03-07 16:00:00,BTC/USD,9164.5,9241.5,9043.5,9076.2,9398096.43,1027.66
1583593200,2020-03-07 15:00:00,BTC/USD,9150.0,9164.64,9145.0,9164.5,580377.25,63.41
1583589600,2020-03-07 14:00:00,BTC/USD,9127.8,9150.0,9126.0,9150.0,302013.53,33.05
1583586000,2020-03-07 13:00:00,BTC/USD,9130.8,9154.3,9117.1,9127.8,685539.45,75.12
1583582400,2020-03-07 12:00:00,BTC/USD,9140.2,9182.0,9130.8,9130.8,679756.52,74.18
1583578800,2020-03-07 11:00:00,BTC/USD,9143.6,9143.6,9123.0,9140.2,346650.79,37.95
1583575200,2020-03-07 10:00:00,BTC/USD,9162.8,9165.0,9142.0,9143.6,434053.12,47.4
1583571600,2020-03-07 09:00:00,BTC/USD,9152.4,9162.9,9140.8,9162.8,1669050.05,182.35
1583568000,2020-03-07 08:00:00,BTC/USD,9132.1,9152.4,9127.04,9152.4,1078927.78,118.04
1583564400,2020-03-07 07:00:00,BTC/USD,9116.8,9138.2,9100.0,9132.1,322342.69,35.37
1583560800,2020-03-07 06:00:00,BTC/USD,9124.8,9139.3,9114.0,9116.8,252225.98,27.63
1583557200,2020-03-07 05:00:00,BTC/USD,9119.9,9128.3,9107.74,9124.8,164640.24,18.06
1583553600,2020-03-07 04:00:00,BTC/USD,9139.7,9148.3,9105.4,9119.9,128576.41,14.09
1583550000,2020-03-07 03:00:00,BTC/USD,9142.4,9164.1,9132.6,9139.7,270347.37,29.54
1583546400,2020-03-07 02:00:00,BTC/USD,9132.2,9146.4,9118.0,9142.4,129130.77,14.14
1583542800,2020-03-07 01:00:00,BTC/USD,9166.9,9170.5,9121.8,9132.2,328012.54,35.87
1583539200,2020-03-07 00:00:00,BTC/USD,9180.6,9183.6,9150.0,9166.9,820488.75,89.55
1583535600,2020-03-06 23:00:00,BTC/USD,9142.25,9180.6,9142.25,9180.6,801336.56,87.4
1583532000,2020-03-06 22:00:00,BTC/USD,9159.27,9166.6,9110.1,9142.25,871230.88,95.35
1583528400,2020-03-06 21:00:00,BTC/USD,9144.9,9166.63,9144.8,9159.27,944664.25,103.15
1583524800,2020-03-06 20:00:00,BTC/USD,9138.0,9155.9,9138.0,9144.9,444052.97,48.54
1583521200,2020-03-06 19:00:00,BTC/USD,9111.1,9148.8,9103.7,9138.0,328976.9,36.05
1583517600,2020-03-06 18:00:00,BTC/USD,9115.2,9118.0,9096.2,9111.1,448441.43,49.23
1583514000,2020-03-06 17:00:00,BTC/USD,9099.0,9118.9,9093.63,9115.2,702827.83,77.16
1583510400,2020-03-06 16:00:00,BTC/USD,9058.3,9110.0,9055.0,9099.0,948793.02,104.36
1583506800,2020-03-06 15:00:00,BTC/USD,9109.1,9123.7,9058.3,9058.3,1625865.43,178.83
1583503200,2020-03-06 14:00:00,BTC/USD,9093.92,9137.92,9092.4,9109.1,1148575.77,126.05
1583499600,2020-03-06 13:00:00,BTC/USD,9146.3,9155.3,9092.0,9093.92,1857869.47,203.56
1583496000,2020-03-06 12:00:00,BTC/USD,9162.1,9163.4,9134.0,9146.3,1331086.31,145.49
1583492400,2020-03-06 11:00:00,BTC/USD,9186.5,9199.7,9157.0,9162.1,3224832.61,351.12
1583488800,2020-03-06 10:00:00,BTC/USD,9154.1,9186.5,9140.17,9186.5,2029323.4,221.22
1583485200,2020-03-06 09:00:00,BTC/USD,9143.63,9165.6,9130.8,9154.1,2011928.3,219.79
1583481600,2020-03-06 08:00:00,BTC/USD,9131.3,9151.69,9103.0,9143.63,1821551.16,199.62
1583478000,2020-03-06 07:00:00,BTC/USD,9130.4,9163.4,9129.1,9131.3,756112.51,82.68
1583474400,2020-03-06 06:00:00,BTC/USD,9141.5,9157.0,9130.4,9130.4,519157.77,56.76
1583470800,2020-03-06 05:00:00,BTC/USD,9083.9,9143.3,9083.0,9141.5,1021689.88,111.94
1583467200,2020-03-06 04:00:00,BTC/USD,9071.9,9091.6,9051.7,9083.9,434350.28,47.88
1583463600,2020-03-06 03:00:00,BTC/USD,9092.9,9102.8,9071.9,9071.9,411011.43,45.2
1583460000,2020-03-06 02:00:00,BTC/USD,9042.3,9120.5,9042.3,9092.9,1520044.88,166.98
1583456400,2020-03-06 01:00:00,BTC/USD,9017.2,9064.3,9017.2,9042.3,555252.51,61.39
1583452800,2020-03-06 00:00:00,BTC/USD,9090.8,9095.2,9011.3,9017.2,2882988.0,318.27
1583449200,2020-03-05 23:00:00,BTC/USD,9090.5,9117.9,9075.0,9090.8,1606240.05,176.72
1583445600,2020-03-05 22:00:00,BTC/USD,9140.08,9147.0,9087.7,9090.5,1721109.82,188.82
1583442000,2020-03-05 21:00:00,BTC/USD,9145.7,9168.5,9124.9,9140.08,1324484.61,144.8
1583438400,2020-03-05 20:00:00,BTC/USD,9181.0,9186.5,9110.0,9145.7,4302206.47,470.54
1583434800,2020-03-05 19:00:00,BTC/USD,9152.0,9181.1,9124.0,9181.0,2429928.26,265.76
1583431200,2020-03-05 18:00:00,BTC/USD,9128.77,9160.0,9114.9,9152.0,1713574.43,187.36
1583427600,2020-03-05 17:00:00,BTC/USD,9122.3,9150.0,9105.1,9128.77,966880.73,105.8
1583424000,2020-03-05 16:00:00,BTC/USD,9120.3,9146.7,9104.1,9122.3,1199301.2,131.4
1583420400,2020-03-05 15:00:00,BTC/USD,9059.2,9122.3,9059.1,9120.3,792177.49,87.22
1583416800,2020-03-05 14:00:00,BTC/USD,9122.3,9125.0,9052.9,9059.2,1911836.93,210.49
1583413200,2020-03-05 13:00:00,BTC/USD,9115.1,9122.4,9086.8,9122.3,843046.58,92.58
1583409600,2020-03-05 12:00:00,BTC/USD,9132.85,9158.9,9115.0,9115.1,3460536.35,378.24
1583406000,2020-03-05 11:00:00,BTC/USD,9124.7,9147.3,9098.18,9132.85,3505882.54,384.18
1583402400,2020-03-05 10:00:00,BTC/USD,9116.0,9131.0,9076.5,9124.7,3144513.19,345.44
1583398800,2020-03-05 09:00:00,BTC/USD,8948.9,9123.0,8948.9,9116.0,10299464.03,1137.35
1583395200,2020-03-05 08:00:00,BTC/USD,8927.5,8950.0,8927.3,8948.9,987245.91,110.43
1583391600,2020-03-05 07:00:00,BTC/USD,8955.0,8964.9,8920.0,8927.5,612823.23,68.53
1583388000,2020-03-05 06:00:00,BTC/USD,8968.03,8982.98,8943.4,8955.0,970709.17,108.31
1583384400,2020-03-05 05:00:00,BTC/USD,8945.1,8970.0,8937.2,8968.03,365245.97,40.79
1583380800,2020-03-05 04:00:00,BTC/USD,8910.7,8951.0,8901.7,8945.1,841729.5,94.24
1583377200,2020-03-05 03:00:00,BTC/USD,8961.4,8982.8,8910.5,8910.7,757417.33,84.55
1583373600,2020-03-05 02:00:00,BTC/USD,8902.0,8974.0,8889.5,8961.4,1899517.39,212.35
1583370000,2020-03-05 01:00:00,BTC/USD,8894.9,8931.9,8871.3,8902.0,1941015.79,218.24
1583366400,2020-03-05 00:00:00,BTC/USD,8788.6,8914.9,8788.6,8894.9,4184889.2,471.85
1583362800,2020-03-04 23:00:00,BTC/USD,8786.4,8802.8,8777.2,8788.6,258135.51,29.36
1583359200,2020-03-04 22:00:00,BTC/USD,8764.93,8789.4,8763.6,8786.4,261155.18,29.75
1583355600,2020-03-04 21:00:00,BTC/USD,8740.93,8770.1,8735.6,8764.93,379882.47,43.37
1583352000,2020-03-04 20:00:00,BTC/USD,8778.0,8778.1,8735.0,8740.93,1380615.45,157.59
1583348400,2020-03-04 19:00:00,BTC/USD,8759.5,8787.6,8756.0,8778.0,367423.73,41.89
1583344800,2020-03-04 18:00:00,BTC/USD,8763.7,8781.6,8740.0,8759.5,1372536.9,156.62
1583341200,2020-03-04 17:00:00,BTC/USD,8755.0,8770.6,8755.0,8763.7,945308.35,107.93
1583337600,2020-03-04 16:00:00,BTC/USD,8749.9,8762.0,8722.3,8755.0,4046820.91,463.13
1583334000,2020-03-04 15:00:00,BTC/USD,8762.3,8805.4,8718.4,8749.9,12065524.92,1379.49
1583330400,2020-03-04 14:00:00,BTC/USD,8784.49,8807.0,8758.4,8762.3,2415802.78,275.08
1583326800,2020-03-04 13:00:00,BTC/USD,8749.2,8785.6,8749.06,8784.49,1443969.33,164.63
1583323200,2020-03-04 12:00:00,BTC/USD,8747.5,8772.7,8742.6,8749.2,914031.11,104.37
1583319600,2020-03-04 11:00:00,BTC/USD,8750.8,8781.5,8723.9,8747.5,2832247.54,323.66
1583316000,2020-03-04 10:00:00,BTC/USD,8783.1,8788.3,8743.4,8750.8,1061978.49,121.21
1583312400,2020-03-04 09:00:00,BTC/USD,8854.61,8854.7,8780.0,8783.1,1339958.58,151.93
1583308800,2020-03-04 08:00:00,BTC/USD,8838.4,8857.5,8830.0,8854.61,414045.14,46.83
1583305200,2020-03-04 07:00:00,BTC/USD,8818.1,8855.4,8818.0,8838.4,175409.18,19.84
1583301600,2020-03-04 06:00:00,BTC/USD,8872.1,8877.7,8818.0,8818.1,522573.52,59.15
1583298000,2020-03-04 05:00:00,BTC/USD,8857.1,8873.5,8840.0,8872.1,488568.38,55.17
1583294400,2020-03-04 04:00:00,BTC/USD,8817.4,8868.3,8817.4,8857.1,656069.13,74.16
1583290800,2020-03-04 03:00:00,BTC/USD,8841.9,8857.2,8808.7,8817.4,918642.97,104.05
1583287200,2020-03-04 02:00:00,BTC/USD,8829.3,8870.7,8828.9,8841.9,856918.16,96.94
1583283600,2020-03-04 01:00:00,BTC/USD,8809.9,8856.0,8809.9,8829.3,769523.35,87.12
1583280000,2020-03-04 00:00:00,BTC/USD,8791.1,8809.9,8762.0,8809.9,677493.55,77.18
